Dates,onstreaminject_HRS,BORE_WI_VOL,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P in percentage,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
08/12/2012,24,4498,24,0,0,38.643,14.855,76.87701,38.643,90.645,9.972000000000001,414,64158,4427
09/12/2012,24,4355,24,0,0,45.703,14.353,45.57708,45.703,90.01100000000001,17.09,260,39757,3144
10/12/2012,24,5260,24,0,0,45.708999999999996,14.398,45.54437,45.708999999999996,89.92399999999999,17.224,259,39550,3161
11/12/2012,24,5331,24,0,0,45.5,14.463,45.54834,45.5,90.307,16.987000000000002,257,39161,3152
12/12/2012,24,4788,24,0,0,45.358000000000004,14.39,45.56906,45.358000000000004,90.34899999999999,16.840999999999998,259,39529,3148
13/12/2012,24,4479,24,0,0,45.271,14.195,45.52936,45.271,89.882,16.762999999999998,254,38668,3140
14/12/2012,24,4705,24,0,0,45.104,14.258,45.56349,45.104,90.06700000000001,16.576,250,38198,3126
15/12/2012,18.25,3728,18.64,0,0,44.93899999999999,14.362,35.86533,44.93899999999999,89.81,16.543,205,31987,2463
16/12/2012,0,0,0,0,0,0.747,4.957,2.23454,0.747,22.439,11.642000000000001,0,0,0
17/12/2012,10.53,1539,7,0,0,43.94,6.735,10.685889999999999,43.94,58.833,17.576,38,5498,1016
18/12/2012,24,6123,24,0,0,32.095,13.45,93.94878,32.095,89.194,3.593,435,66624,5272
19/12/2012,21.5,5284,22.5,0,0,35.6,13.585,80.40094,35.6,85.60600000000001,7.154,397,61275,4185
20/12/2012,24,5694,24,0,0,32.844,14.61,99.32948,32.844,90.31,4.23,494,76421,4949
21/12/2012,10.64,2452,10.64,0,0,33.226,14.837,43.78453,33.226,91.167,4.729,198,31287,2037
22/12/2012,0,0,13.475,0,0,32.3005,13.997,49.368559999999995,32.3005,89.9825,3.8375,191.5,29515.5,2291.5
23/12/2012,18.53,3693,16.31,0,0,31.375,13.157,54.95259,31.375,88.79799999999999,2.946,185,27744,2546
24/12/2012,11.67,2419,9.56,0,0,33.491,14.167,38.42053,33.491,89.164,4.962,124,19562,1218
25/12/2012,24,5677,24,0,0,32.373000000000005,14.123,93.72447,32.373000000000005,90.65299999999999,3.678,383,58824,4466
26/12/2012,24,5674,24,0,0,32.372,14.833,99.39878,32.372,91.762,3.68,493,75611,4988
27/12/2012,24,5567,24,0,0,32.525,15.003,99.32879,32.525,91.8,3.833,408,62907,4743
28/12/2012,24,5504,24,0,0,32.545,15.11,99.36463,32.545,91.85700000000001,3.8360000000000003,410,63325,4743
29/12/2012,24,5490,24,0,0,32.521,15.155999999999999,99.40744000000001,32.521,92.014,3.7939999999999996,412,63553,4757
30/12/2012,13.33,2222,8.31,0,0,42.635,14.937999999999999,19.69866,42.635,90.331,14.34,64,10648,841
31/12/2012,24,4878,17.03,0,0,35.687,12.347000000000001,54.21736,35.687,84.512,6.81,206,32376,2455
01/01/2013,24,5650,24,0,0,32.641999999999996,14.770999999999999,99.15127,32.641999999999996,91,3.7910000000000004,367,56884,4916
02/01/2013,24,5781,24,0,0,32.944,14.993,99.16504,32.944,90.46,4.066,376,58114,4754
03/01/2013,24,5505,24,0,0,32.964,15.004000000000001,99.1639,32.964,90.477,4.093,376,57999,5740
04/01/2013,24,5441,24,0,0,33.051,14.987,99.16951999999999,33.051,90.52,4.157,295,45601,5185
05/01/2013,24,5466,24,0,0,33.066,14.957,99.16179,33.066,90.134,4.199,293,45545,4822
06/01/2013,24,3434,24,0,0,33.048,15.027000000000001,99.22588,33.048,90.473,4.167,293,45403,4702
07/01/2013,24,5175,24,0,0,32.69,15.172,99.43708000000001,32.69,91.541,3.773,297,45600,4761
08/01/2013,24,5481,24,0,0,32.903,15.119000000000002,99.61135999999999,32.903,89.98899999999999,4.002,299,45849,4669
09/01/2013,24,5361,24,0,0,32.879,15.068,97.59483,32.879,89.54799999999999,3.9810000000000003,298,46033,4865
10/01/2013,24,5384,24,0,0,32.824,15.093,99.77306999999999,32.824,90.45299999999999,3.918,295,45518,4846
11/01/2013,24,5557,24,0,0,32.663000000000004,15.043,99.74401999999999,32.663000000000004,91.30799999999999,3.74,292,45157,4698
12/01/2013,24,5655,24,0,0,32.695,14.884,99.73764,32.695,91.23700000000001,3.795,293,45091,4753
13/01/2013,11.5,2511,12.31,0,0,33.25,15.01,54.533930000000005,33.25,91.185,4.4319999999999995,163,25192,2536
14/01/2013,9.75,1857,8.86,0,0,37.157,11.383,26.85192,37.157,79.544,8.258,100,16126,1967
15/01/2013,24,5194,24,0,0,32.111999999999995,14.572000000000001,99.05374,32.111999999999995,90.72200000000001,3.2960000000000003,279,43207,4870
16/01/2013,24,5336,24,0,0,32.806,14.945,99.5442,32.806,90.57,3.697,279,43372,4740
17/01/2013,24,5482,24,0,0,32.87,15.054,97.5398,32.87,91.194,3.5580000000000003,281,43403,4738
18/01/2013,24,5561,24,0,0,32.814,15.124,99.61915,32.814,91.35700000000001,3.6069999999999998,283,43786,4784
19/01/2013,24,5665,24,0,0,32.547,15.017000000000001,100,32.547,91.31200000000001,3.735,288,44749,4838
20/01/2013,24,5647,24,0,0,32.562,15.127,99.58806,32.562,91.39299999999999,3.7039999999999997,285,44026,4846
21/01/2013,19.98,4698,24,0,0,33.068000000000005,14.948,99.51736,33.068000000000005,89.67200000000001,4.175,283,43649,4818
22/01/2013,17.69,4186,24,0,0,33.088,14.814,99.50071,33.088,88.586,4.254,288,44858,4800
23/01/2013,23.17,5405,24,0,0,33.038000000000004,14.770999999999999,99.4915,33.038000000000004,88.796,4.213,282,44082,4802
24/01/2013,24,5649,24,0,0,33.04,14.822000000000001,99.62545,33.04,89.54700000000001,4.198,286,44177,4814
25/01/2013,24,5636,24,0,0,32.9,14.909,99.66575,32.9,90.45,4.056,286,44095,4823
26/01/2013,24,4941,24,0,0,32.795,14.838,97.70253000000001,32.795,89.939,3.944,287,44206,4823
27/01/2013,24,5612,24,0,0,32.926,14.908,99.69096,32.926,90.31,4.0969999999999995,286,44107,4779
28/01/2013,24,5816,24,0,0,32.89,14.908,99.72568000000001,32.89,90.38799999999999,4.035,285,43883,4801
29/01/2013,24.14,4815,24.14,0,0,33.459,14.795,95.09206999999999,33.459,89.322,4.623,281,43384,4799
30/01/2013,0,0,10.19,0,0,32.606,12.475,35.227140000000006,32.606,84.72399999999999,5.974,141,22016,1914
31/01/2013,0,0,13.48,0,0,32.19,14.532,60.036530000000006,32.19,90.693,3.5660000000000003,181,28096,2808
